dataset_group,scenario,training_id,experiment_id,imsi,num_records,min_time,max_time,unique_base_station_count,base_stations_observed,unique_rnti_count,rnti_values,rnti_change_count,unique_slice_id_count,slice_ids_observed,appears_in_more_than_one_base_station,sequential_multi_bs_timestamps,same_timestamp_multi_bs_count,ambiguous_multi_bs_observation
slice_traffic,rome_static_far,tr5,exp2,1010123456041,1895,1603036029954.0,1603036503454.0,1,bs4,1,75,0,1,2,False,False,0,False
slice_traffic,rome_static_far,tr5,exp2,1010123456042,1897,1603036029454.0,1603036503454.0,1,bs4,1,73,0,1,0,False,False,0,False
slice_traffic,rome_static_far,tr5,exp2,1010123456043,1896,1603036029704.0,1603036503454.0,1,bs4,1,78,0,1,1,False,False,0,False
slice_traffic,rome_static_far,tr5,exp2,1010123456044,1997,1603036004454.0,1603036503454.0,1,bs4,1,70,0,1,2,False,False,0,False
slice_traffic,rome_static_far,tr5,exp3,1010123456002,265,1603049762729.0,1603049828836.0,1,bs1,1,78,0,1,2,False,False,0,False
slice_traffic,rome_static_far,tr5,exp3,1010123456003,1825,1603049761979.0,1603050217979.0,1,bs1,1,70,0,1,0,False,False,0,False
slice_traffic,rome_static_far,tr5,exp3,1010123456005,266,1603049762230.0,1603049828479.0,1,bs1,1,72,0,1,2,False,False,0,False
slice_traffic,rome_static_far,tr5,exp3,1010123456006,1823,1603049762480.0,1603050217979.0,1,bs1,1,73,0,1,0,False,False,0,False
slice_traffic,rome_static_far,tr5,exp3,1010123456007,263,1603049763229.0,1603049828836.0,1,bs1,1,79,0,1,1,False,False,0,False
slice_traffic,rome_static_far,tr5,exp3,1010123456008,262,1603049763229.0,1603049828836.0,1,bs1,2,75;96,1,1,2,False,False,0,False
slice_traffic,rome_static_far,tr5,exp3,1010123456009,1798,1603049768729.0,1603050217979.0,1,bs1,1,101,0,1,0,False,False,0,False
slice_traffic,rome_static_far,tr5,exp3,1010123456010,266,1603049762480.0,1603049828836.0,1,bs1,1,74,0,1,1,False,False,0,False
slice_traffic,rome_static_far,tr5,exp3,1010123456011,266,1603049762230.0,1603049828479.0,1,bs1,1,71,0,1,2,False,False,0,False
slice_traffic,rome_static_far,tr5,exp3,1010123456013,116,1603049773229.0,1603049801979.0,1,bs1,1,103,0,1,0,False,False,0,False
slice_traffic,rome_static_far,tr5,exp3,1010123456014,6,1603049762877.0,1603049764127.0,1,bs2,1,76,0,1,0,False,False,0,False
slice_traffic,rome_static_far,tr5,exp3,1010123456015,7,1603049762627.0,1603049764127.0,1,bs2,1,78,0,1,1,False,False,0,False
slice_traffic,rome_static_far,tr5,exp3,1010123456016,7,1603049762627.0,1603049764127.0,1,bs2,1,77,0,1,2,False,False,0,False
slice_traffic,rome_static_far,tr5,exp3,1010123456017,7,1603049762627.0,1603049764127.0,1,bs2,1,75,0,1,0,False,False,0,False
slice_traffic,rome_static_far,tr5,exp3,1010123456018,5,1603049763157.0,1603049764127.0,1,bs2,1,79,0,1,1,False,False,0,False
slice_traffic,rome_static_far,tr5,exp3,1010123456019,3,1603049763627.0,1603049764127.0,1,bs2,1,74,0,1,2,False,False,0,False
slice_traffic,rome_static_far,tr5,exp3,1010123456020,7,1603049762627.0,1603049764127.0,1,bs2,1,71,0,1,0,False,False,0,False
slice_traffic,rome_static_far,tr5,exp3,1010123456021,8,1603049762377.0,1603049764127.0,1,bs2,1,73,0,1,1,False,False,0,False
slice_traffic,rome_static_far,tr5,exp3,1010123456022,7,1603049762627.0,1603049764127.0,1,bs2,1,80,0,1,2,False,False,0,False
slice_traffic,rome_static_far,tr5,exp3,1010123456029,243,1603049762627.0,1603049888120.0,2,bs2;bs3,2,124;70,0,2,0;1,True,True,0,False
slice_traffic,rome_static_far,tr5,exp3,1010123456024,259,1603049762620.0,1603049827138.0,1,bs3,1,80,0,1,2,False,False,0,False
slice_traffic,rome_static_far,tr5,exp3,1010123456025,743,1603049762620.0,1603049948120.0,1,bs3,1,81,0,1,0,False,False,0,False
slice_traffic,rome_static_far,tr5,exp3,1010123456026,241,1603049766370.0,1603049826370.0,1,bs3,1,84,0,1,1,False,False,0,False
slice_traffic,rome_static_far,tr5,exp3,1010123456027,259,1603049762370.0,1603049826870.0,1,bs3,1,77,0,1,2,False,False,0,False
slice_traffic,rome_static_far,tr5,exp3,1010123456028,727,1603049766870.0,1603049948370.0,1,bs3,1,85,0,1,0,False,False,0,False
slice_traffic,rome_static_far,tr5,exp3,1010123456030,258,1603049762120.0,1603049826370.0,1,bs3,1,72,0,1,2,False,False,0,False
slice_traffic,rome_static_far,tr5,exp3,1010123456031,741,1603049763120.0,1603049948120.0,1,bs3,1,83,0,1,0,False,False,0,False
slice_traffic,rome_static_far,tr5,exp3,1010123456032,259,1603049762370.0,1603049826870.0,1,bs3,1,76,0,1,1,False,False,0,False
slice_traffic,rome_static_far,tr5,exp3,1010123456033,257,1603049763120.0,1603049827138.0,1,bs3,1,82,0,1,2,False,False,0,False
slice_traffic,rome_static_far,tr5,exp3,1010123456035,1890,1603049762332.0,1603050234582.0,1,bs4,1,73,0,1,2,False,False,0,False
slice_traffic,rome_static_far,tr5,exp3,1010123456036,1890,1603049762332.0,1603050234582.0,1,bs4,1,76,0,1,0,False,False,0,False
slice_traffic,rome_static_far,tr5,exp3,1010123456037,1889,1603049762582.0,1603050234582.0,1,bs4,1,79,0,1,1,False,False,0,False
slice_traffic,rome_static_far,tr5,exp3,1010123456038,1891,1603049762082.0,1603050234582.0,1,bs4,1,75,0,1,2,False,False,0,False
slice_traffic,rome_static_far,tr5,exp3,1010123456039,1889,1603049762582.0,1603050234582.0,1,bs4,1,74,0,1,0,False,False,0,False
slice_traffic,rome_static_far,tr5,exp3,1010123456040,1888,1603049762832.0,1603050234582.0,1,bs4,1,71,0,1,1,False,False,0,False
slice_traffic,rome_static_far,tr5,exp3,1010123456041,1888,1603049762832.0,1603050234582.0,1,bs4,1,80,0,1,2,False,False,0,False
slice_traffic,rome_static_far,tr5,exp3,1010123456042,1890,1603049762332.0,1603050234582.0,1,bs4,1,72,0,1,0,False,False,0,False
slice_traffic,rome_static_far,tr5,exp3,1010123456043,1887,1603049763082.0,1603050234582.0,1,bs4,1,78,0,1,1,False,False,0,False
slice_traffic,rome_static_far,tr5,exp3,1010123456044,1990,1603049737332.0,1603050234582.0,1,bs4,1,70,0,1,2,False,False,0,False
slice_traffic,rome_static_far,tr5,exp4,1010123456002,252,1603063494736.0,1603063557521.0,1,bs1,1,78,0,1,2,False,False,0,False
slice_traffic,rome_static_far,tr5,exp4,1010123456003,1824,1603063494486.0,1603063950236.0,1,bs1,1,76,0,1,0,False,False,0,False
slice_traffic,rome_static_far,tr5,exp4,1010123456005,252,1603063494486.0,1603063557236.0,1,bs1,1,75,0,1,2,False,False,0,False
slice_traffic,rome_static_far,tr5,exp4,1010123456006,1826,1603063493986.0,1603063950236.0,1,bs1,1,70,0,1,0,False,False,0,False
slice_traffic,rome_static_far,tr5,exp4,1010123456007,246,1603063495236.0,1603063556486.0,1,bs1,1,80,0,1,1,False,False,0,False
slice_traffic,rome_static_far,tr5,exp4,1010123456008,244,1603063496986.0,1603063557742.0,1,bs1,1,82,0,1,2,False,False,0,False
slice_traffic,rome_static_far,tr5,exp4,1010123456009,1817,1603063496236.0,1603063950236.0,1,bs1,1,81,0,1,0,False,False,0,False
slice_traffic,rome_static_far,tr5,exp4,1010123456010,249,1603063494236.0,1603063556236.0,1,bs1,1,71,0,1,1,False,False,0,False
slice_traffic,rome_static_far,tr5,exp4,1010123456011,246,1603063495236.0,1603063556486.0,1,bs1,1,79,0,1,2,False,False,0,False
slice_traffic,rome_static_far,tr5,exp4,1010123456013,242,1603063494409.0,1603063554659.0,1,bs2,1,74,0,1,2,False,False,0,False
slice_traffic,rome_static_far,tr5,exp4,1010123456014,262,1603063494159.0,1603063559409.0,1,bs2,1,70,0,1,0,False,False,0,False
slice_traffic,rome_static_far,tr5,exp4,1010123456015,243,1603063494909.0,1603063555409.0,1,bs2,1,86,0,1,1,False,False,0,False
slice_traffic,rome_static_far,tr5,exp4,1010123456016,20,1603063494409.0,1603063499159.0,1,bs2,1,72,0,1,2,False,False,0,False
slice_traffic,rome_static_far,tr5,exp4,1010123456017,259,1603063494909.0,1603063559409.0,1,bs2,1,83,0,1,0,False,False,0,False
slice_traffic,rome_static_far,tr5,exp4,1010123456018,243,1603063495159.0,1603063555659.0,1,bs2,1,85,0,1,1,False,False,0,False
slice_traffic,rome_static_far,tr5,exp4,1010123456020,260,1603063494659.0,1603063559409.0,1,bs2,1,75,0,1,0,False,False,0,False
slice_traffic,rome_static_far,tr5,exp4,1010123456021,241,1603063495409.0,1603063555409.0,1,bs2,1,79,0,1,1,False,False,0,False
slice_traffic,rome_static_far,tr5,exp4,1010123456022,253,1603063494909.0,1603063557909.0,1,bs2,1,82,0,1,2,False,False,0,False
slice_traffic,rome_static_far,tr5,exp4,1010123456024,240,1603063519909.0,1603063579659.0,1,bs2,1,117,0,1,0,False,False,0,False
slice_traffic,rome_static_far,tr5,exp4,1010123456025,246,1603063497742.0,1603063680909.0,2,bs2;bs3,3,128;130;77,1,1,0,True,True,0,False
slice_traffic,rome_static_far,tr5,exp4,1010123456026,241,1603063500659.0,1603063560659.0,1,bs2,1,103,0,1,0,False,False,0,False
slice_traffic,rome_static_far,tr5,exp4,1010123456028,241,1603063500909.0,1603063560909.0,1,bs2,1,105,0,1,0,False,False,0,False
slice_traffic,rome_static_far,tr5,exp4,1010123456029,240,1603063500409.0,1603063560159.0,1,bs2,1,99,0,1,0,False,False,0,False
slice_traffic,rome_static_far,tr5,exp4,1010123456030,252,1603063494992.0,1603063620659.0,2,bs2;bs3,2,125;72,0,2,0;2,True,True,0,False
slice_traffic,rome_static_far,tr5,exp4,1010123456031,255,1603063494242.0,1603063615659.0,2,bs2;bs3,2,123;73,0,1,0,True,True,0,False
slice_traffic,rome_static_far,tr5,exp4,1010123456032,247,1603063494242.0,1603063558909.0,2,bs2;bs3,2,104;71,0,2,0;1,True,True,0,False
slice_traffic,rome_static_far,tr5,exp4,1010123456033,254,1603063494492.0,1603063620159.0,2,bs2;bs3,2,126;74,0,2,0;2,True,True,0,False
slice_traffic,rome_static_far,tr5,exp4,1010123456027,16,1603063493992.0,1603063497742.0,1,bs3,1,70,0,1,2,False,False,0,False
slice_traffic,rome_static_far,tr5,exp4,1010123456035,1880,1603063494108.0,1603063963857.0,1,bs4,1,77,0,1,2,False,False,0,False
slice_traffic,rome_static_far,tr5,exp4,1010123456036,1878,1603063494608.0,1603063963857.0,1,bs4,1,94,0,1,0,False,False,0,False
slice_traffic,rome_static_far,tr5,exp4,1010123456037,1879,1603063494358.0,1603063963857.0,1,bs4,1,74,0,1,1,False,False,0,False
slice_traffic,rome_static_far,tr5,exp4,1010123456038,1877,1603063494858.0,1603063963857.0,1,bs4,1,89,0,1,2,False,False,0,False
slice_traffic,rome_static_far,tr5,exp4,1010123456039,1879,1603063494358.0,1603063963857.0,1,bs4,1,73,0,1,0,False,False,0,False
slice_traffic,rome_static_far,tr5,exp4,1010123456040,1879,1603063494358.0,1603063963857.0,1,bs4,1,75,0,1,1,False,False,0,False
slice_traffic,rome_static_far,tr5,exp4,1010123456041,1877,1603063494858.0,1603063963857.0,1,bs4,1,88,0,1,2,False,False,0,False
slice_traffic,rome_static_far,tr5,exp4,1010123456042,1879,1603063494358.0,1603063963857.0,1,bs4,1,76,0,1,0,False,False,0,False
slice_traffic,rome_static_far,tr5,exp4,1010123456043,1578,1603063569607.0,1603063963857.0,1,bs4,1,114,0,1,1,False,False,0,False
slice_traffic,rome_static_far,tr5,exp4,1010123456044,1974,1603063470607.0,1603063963857.0,1,bs4,1,70,0,1,2,False,False,0,False
slice_traffic,rome_static_far,tr5,exp5,1010123456002,1822,1603111990673.0,1603112445923.0,1,bs1,1,73,0,1,2,False,False,0,False
slice_traffic,rome_static_far,tr5,exp5,1010123456003,1821,1603111990923.0,1603112445923.0,1,bs1,1,76,0,1,0,False,False,0,False
slice_traffic,rome_static_far,tr5,exp5,1010123456004,1619,1603112040674.0,1603112445173.0,1,bs1,1,97,0,1,1,False,False,0,False
slice_traffic,rome_static_far,tr5,exp5,1010123456005,1823,1603111990423.0,1603112445923.0,1,bs1,1,72,0,1,2,False,False,0,False
slice_traffic,rome_static_far,tr5,exp5,1010123456006,1824,1603111990173.0,1603112445923.0,1,bs1,1,79,0,1,0,False,False,0,False
slice_traffic,rome_static_far,tr5,exp5,1010123456007,1824,1603111990173.0,1603112445923.0,1,bs1,1,78,0,1,1,False,False,0,False
slice_traffic,rome_static_far,tr5,exp5,1010123456008,1822,1603111990673.0,1603112445923.0,1,bs1,1,75,0,1,2,False,False,0,False
slice_traffic,rome_static_far,tr5,exp5,1010123456010,1820,1603111991173.0,1603112445923.0,1,bs1,1,71,0,1,1,False,False,0,False
slice_traffic,rome_static_far,tr5,exp5,1010123456011,1825,1603111989923.0,1603112445923.0,1,bs1,1,70,0,1,2,False,False,0,False
slice_traffic,rome_static_far,tr5,exp5,1010123456013,241,1603111990751.0,1603112050767.0,1,bs2,1,71,0,1,2,False,False,0,False
slice_traffic,rome_static_far,tr5,exp5,1010123456014,414,1603111990001.0,1603112093251.0,1,bs2,1,70,0,1,0,False,False,0,False
slice_traffic,rome_static_far,tr5,exp5,1010123456015,57,1603111991001.0,1603112005002.0,1,bs2,1,75,0,1,1,False,False,0,False
slice_traffic,rome_static_far,tr5,exp5,1010123456016,254,1603111990751.0,1603112054001.0,1,bs2,1,77,0,1,2,False,False,0,False
slice_traffic,rome_static_far,tr5,exp5,1010123456017,409,1603111991252.0,1603112093251.0,1,bs2,1,78,0,1,0,False,False,0,False
slice_traffic,rome_static_far,tr5,exp5,1010123456018,244,1603111990251.0,1603112051001.0,1,bs2,1,72,0,1,1,False,False,0,False
slice_traffic,rome_static_far,tr5,exp5,1010123456019,221,1603111991752.0,1603112046751.0,1,bs2,1,79,0,1,2,False,False,0,False
slice_traffic,rome_static_far,tr5,exp5,1010123456020,409,1603111991252.0,1603112093251.0,1,bs2,1,76,0,1,0,False,False,0,False
slice_traffic,rome_static_far,tr5,exp5,1010123456021,241,1603111990501.0,1603112050502.0,1,bs2,1,73,0,1,1,False,False,0,False
slice_traffic,rome_static_far,tr5,exp5,1010123456022,249,1603111990501.0,1603112052501.0,1,bs2,1,74,0,1,2,False,False,0,False
slice_traffic,rome_static_far,tr5,exp5,1010123456024,463,1603111990511.0,1603112106024.0,1,bs3,1,78,0,1,2,False,False,0,False
slice_traffic,rome_static_far,tr5,exp5,1010123456025,1639,1603112042511.0,1603112452011.0,1,bs3,1,119,0,1,0,False,False,0,False
slice_traffic,rome_static_far,tr5,exp5,1010123456026,241,1603112065511.0,1603112125511.0,1,bs3,1,134,0,1,1,False,False,0,False
slice_traffic,rome_static_far,tr5,exp5,1010123456027,463,1603111990261.0,1603112105761.0,1,bs3,1,85,0,1,2,False,False,0,False
slice_traffic,rome_static_far,tr5,exp5,1010123456028,1621,1603112047011.0,1603112452011.0,1,bs3,1,133,0,1,0,False,False,0,False
slice_traffic,rome_static_far,tr5,exp5,1010123456030,464,1603111990261.0,1603112106024.0,1,bs3,1,86,0,1,2,False,False,0,False
slice_traffic,rome_static_far,tr5,exp5,1010123456031,1847,1603111990511.0,1603112452011.0,1,bs3,1,87,0,1,0,False,False,0,False
slice_traffic,rome_static_far,tr5,exp5,1010123456032,463,1603111990261.0,1603112105761.0,1,bs3,1,79,0,1,1,False,False,0,False
slice_traffic,rome_static_far,tr5,exp5,1010123456033,462,1603111990761.0,1603112106024.0,1,bs3,1,88,0,1,2,False,False,0,False
slice_traffic,rome_static_far,tr5,exp5,1010123456035,1861,1603111990661.0,1603112455661.0,1,bs4,1,72,0,1,2,False,False,0,False
slice_traffic,rome_static_far,tr5,exp5,1010123456036,1861,1603111990661.0,1603112455661.0,1,bs4,1,77,0,1,0,False,False,0,False
slice_traffic,rome_static_far,tr5,exp5,1010123456037,1859,1603111991161.0,1603112455661.0,1,bs4,1,81,0,1,1,False,False,0,False
slice_traffic,rome_static_far,tr5,exp5,1010123456038,1862,1603111990412.0,1603112455661.0,1,bs4,1,79,0,1,2,False,False,0,False
slice_traffic,rome_static_far,tr5,exp5,1010123456039,1862,1603111990412.0,1603112455661.0,1,bs4,1,76,0,1,0,False,False,0,False
slice_traffic,rome_static_far,tr5,exp5,1010123456040,1860,1603111990911.0,1603112455661.0,1,bs4,1,73,0,1,1,False,False,0,False
slice_traffic,rome_static_far,tr5,exp5,1010123456041,1861,1603111990661.0,1603112455661.0,1,bs4,1,75,0,1,2,False,False,0,False
slice_traffic,rome_static_far,tr5,exp5,1010123456042,1864,1603111989912.0,1603112455661.0,1,bs4,1,71,0,1,0,False,False,0,False
slice_traffic,rome_static_far,tr5,exp5,1010123456043,1861,1603111990661.0,1603112455661.0,1,bs4,1,74,0,1,1,False,False,0,False
slice_traffic,rome_static_far,tr5,exp5,1010123456044,1962,1603111965411.0,1603112455661.0,1,bs4,1,70,0,1,2,False,False,0,False
slice_traffic,rome_static_far,tr6,exp1,1010123456002,1826,1603002985423.0,1603003441673.0,1,bs1,1,78,0,1,2,False,False,0,False
slice_traffic,rome_static_far,tr6,exp1,1010123456003,1827,1603002985173.0,1603003441673.0,1,bs1,1,73,0,1,0,False,False,0,False
slice_traffic,rome_static_far,tr6,exp1,1010123456004,1629,1603003034673.0,1603003441673.0,1,bs1,1,87,0,1,1,False,False,0,False
slice_traffic,rome_static_far,tr6,exp1,1010123456005,1825,1603002985673.0,1603003441673.0,1,bs1,1,76,0,1,2,False,False,0,False
slice_traffic,rome_static_far,tr6,exp1,1010123456006,1828,1603002984923.0,1603003441673.0,1,bs1,1,74,0,1,0,False,False,0,False
slice_traffic,rome_static_far,tr6,exp1,1010123456007,1829,1603002984673.0,1603003441673.0,1,bs1,1,70,0,1,1,False,False,0,False
slice_traffic,rome_static_far,tr6,exp1,1010123456008,1800,1603002991923.0,1603003441673.0,1,bs1,1,82,0,1,2,False,False,0,False
slice_traffic,rome_static_far,tr6,exp1,1010123456009,1790,1603002987173.0,1603003441673.0,1,bs1,2,79;84,1,1,0,False,False,0,False
slice_traffic,rome_static_far,tr6,exp1,1010123456010,1828,1603002984923.0,1603003441673.0,1,bs1,1,71,0,1,1,False,False,0,False
slice_traffic,rome_static_far,tr6,exp1,1010123456011,1827,1603002985173.0,1603003441673.0,1,bs1,1,72,0,1,2,False,False,0,False
slice_traffic,rome_static_far,tr6,exp1,1010123456013,1805,1603002992588.0,1603003444351.0,1,bs2,2,128;135,1,1,2,False,False,0,False
slice_traffic,rome_static_far,tr6,exp1,1010123456014,1836,1603002985338.0,1603003444091.0,1,bs2,1,79,0,1,0,False,False,0,False
slice_traffic,rome_static_far,tr6,exp1,1010123456015,1826,1603002987588.0,1603003443838.0,1,bs2,1,85,0,1,1,False,False,0,False
slice_traffic,rome_static_far,tr6,exp1,1010123456016,1839,1603002984588.0,1603003444091.0,1,bs2,1,71,0,1,2,False,False,0,False
slice_traffic,rome_static_far,tr6,exp1,1010123456017,1834,1603002986088.0,1603003444351.0,1,bs2,1,84,0,1,0,False,False,0,False
slice_traffic,rome_static_far,tr6,exp1,1010123456018,1836,1603002985338.0,1603003444091.0,1,bs2,1,75,0,1,1,False,False,0,False
slice_traffic,rome_static_far,tr6,exp1,1010123456019,1830,1603002986338.0,1603003443588.0,1,bs2,1,74,0,1,2,False,False,0,False
slice_traffic,rome_static_far,tr6,exp1,1010123456020,1835,1603002985088.0,1603003443588.0,1,bs2,1,70,0,1,0,False,False,0,False
slice_traffic,rome_static_far,tr6,exp1,1010123456021,1837,1603002985088.0,1603003444091.0,1,bs2,1,77,0,1,1,False,False,0,False
slice_traffic,rome_static_far,tr6,exp1,1010123456022,1834,1603002985838.0,1603003444091.0,1,bs2,1,83,0,1,2,False,False,0,False
slice_traffic,rome_static_far,tr6,exp1,1010123456025,1612,1603002985588.0,1603003440625.0,2,bs2;bs3,2,109;82,0,1,0,True,True,0,False
slice_traffic,rome_static_far,tr6,exp1,1010123456028,1704,1603002985838.0,1603003450875.0,2,bs2;bs3,2,108;78,0,1,0,True,True,0,False
slice_traffic,rome_static_far,tr6,exp1,1010123456024,1836,1603002992125.0,1603003450875.0,1,bs3,1,84,0,1,2,False,False,0,False
slice_traffic,rome_static_far,tr6,exp1,1010123456026,1964,1603002960125.0,1603003450875.0,1,bs3,1,70,0,1,1,False,False,0,False
slice_traffic,rome_static_far,tr6,exp1,1010123456027,1865,1603002984875.0,1603003450875.0,1,bs3,1,71,0,1,2,False,False,0,False
slice_traffic,rome_static_far,tr6,exp1,1010123456029,1303,1603003125375.0,1603003450875.0,1,bs3,1,120,0,1,1,False,False,0,False
slice_traffic,rome_static_far,tr6,exp1,1010123456030,1860,1603002986125.0,1603003450875.0,1,bs3,1,77,0,1,2,False,False,0,False
slice_traffic,rome_static_far,tr6,exp1,1010123456031,1865,1603002984875.0,1603003450875.0,1,bs3,1,72,0,1,0,False,False,0,False
slice_traffic,rome_static_far,tr6,exp1,1010123456032,1866,1603002984625.0,1603003450875.0,1,bs3,1,76,0,1,1,False,False,0,False
slice_traffic,rome_static_far,tr6,exp1,1010123456033,1863,1603002985375.0,1603003450875.0,1,bs3,1,74,0,1,2,False,False,0,False
slice_traffic,rome_static_far,tr6,exp1,1010123456035,1913,1603002985264.0,1603003463264.0,1,bs4,1,81,0,1,2,False,False,0,False
slice_traffic,rome_static_far,tr6,exp1,1010123456036,1915,1603002984764.0,1603003463264.0,1,bs4,1,73,0,1,0,False,False,0,False
slice_traffic,rome_static_far,tr6,exp1,1010123456037,1915,1603002984764.0,1603003463264.0,1,bs4,1,74,0,1,1,False,False,0,False
slice_traffic,rome_static_far,tr6,exp1,1010123456038,1911,1603002985764.0,1603003463264.0,1,bs4,1,80,0,1,2,False,False,0,False
slice_traffic,rome_static_far,tr6,exp1,1010123456039,1914,1603002985014.0,1603003463264.0,1,bs4,1,79,0,1,0,False,False,0,False
slice_traffic,rome_static_far,tr6,exp1,1010123456040,1912,1603002985514.0,1603003463264.0,1,bs4,1,82,0,1,1,False,False,0,False
slice_traffic,rome_static_far,tr6,exp1,1010123456041,1914,1603002985014.0,1603003463264.0,1,bs4,1,76,0,1,2,False,False,0,False
slice_traffic,rome_static_far,tr6,exp1,1010123456042,1916,1603002984514.0,1603003463264.0,1,bs4,1,77,0,1,0,False,False,0,False
slice_traffic,rome_static_far,tr6,exp1,1010123456043,1914,1603002985014.0,1603003463264.0,1,bs4,1,72,0,1,1,False,False,0,False
slice_traffic,rome_static_far,tr6,exp1,1010123456044,2010,1603002961014.0,1603003463264.0,1,bs4,1,70,0,1,2,False,False,0,False
slice_traffic,rome_static_far,tr6,exp2,1010123456002,298,1603037743550.0,1603037817800.0,1,bs1,1,82,0,1,2,False,False,0,False
slice_traffic,rome_static_far,tr6,exp2,1010123456003,302,1603037742550.0,1603037817800.0,1,bs1,1,74,0,1,0,False,False,0,False
slice_traffic,rome_static_far,tr6,exp2,1010123456004,229,1603037744800.0,1603037801800.0,1,bs1,1,77,0,1,1,False,False,0,False
slice_traffic,rome_static_far,tr6,exp2,1010123456005,299,1603037743300.0,1603037817800.0,1,bs1,1,80,0,1,2,False,False,0,False
slice_traffic,rome_static_far,tr6,exp2,1010123456006,300,1603037743050.0,1603037817800.0,1,bs1,1,79,0,1,0,False,False,0,False
slice_traffic,rome_static_far,tr6,exp2,1010123456007,299,1603037743300.0,1603037817800.0,1,bs1,1,81,0,1,1,False,False,0,False
slice_traffic,rome_static_far,tr6,exp2,1010123456008,300,1603037743050.0,1603037817800.0,1,bs1,1,73,0,1,2,False,False,0,False
slice_traffic,rome_static_far,tr6,exp2,1010123456009,356,1603037747300.0,1603037951336.0,2,bs1;bs2,2,238;83,0,1,0,True,True,0,False
slice_traffic,rome_static_far,tr6,exp2,1010123456010,396,1603037719050.0,1603037817800.0,1,bs1,1,70,0,1,1,False,False,0,False
slice_traffic,rome_static_far,tr6,exp2,1010123456011,301,1603037742800.0,1603037817800.0,1,bs1,1,76,0,1,2,False,False,0,False
slice_traffic,rome_static_far,tr6,exp2,1010123456013,1445,1603037817800.0,1603038203336.0,2,bs1;bs2,2,101;140,0,2,0;2,True,True,0,False
slice_traffic,rome_static_far,tr6,exp2,1010123456014,242,1603037743336.0,1603037803586.0,1,bs2,1,71,0,1,0,False,False,0,False
slice_traffic,rome_static_far,tr6,exp2,1010123456015,551,1603037744336.0,1603037881836.0,1,bs2,1,86,0,1,1,False,False,0,False
slice_traffic,rome_static_far,tr6,exp2,1010123456016,254,1603037742586.0,1603037805837.0,1,bs2,1,70,0,1,2,False,False,0,False
slice_traffic,rome_static_far,tr6,exp2,1010123456017,554,1603037743836.0,1603037882086.0,1,bs2,1,85,0,1,0,False,False,0,False
slice_traffic,rome_static_far,tr6,exp2,1010123456018,242,1603037743336.0,1603037803586.0,1,bs2,1,76,0,1,1,False,False,0,False
slice_traffic,rome_static_far,tr6,exp2,1010123456019,552,1603037743836.0,1603037881586.0,1,bs2,1,81,0,1,2,False,False,0,False
slice_traffic,rome_static_far,tr6,exp2,1010123456020,242,1603037743336.0,1603037803586.0,1,bs2,1,78,0,1,0,False,False,0,False
slice_traffic,rome_static_far,tr6,exp2,1010123456021,551,1603037743836.0,1603037881836.0,1,bs2,2,108;80,1,1,1,False,False,0,False
slice_traffic,rome_static_far,tr6,exp2,1010123456022,243,1603037743336.0,1603037803836.0,1,bs2,1,79,0,1,2,False,False,0,False
slice_traffic,rome_static_far,tr6,exp2,1010123456026,241,1603037743336.0,1603037803336.0,1,bs2,1,77,0,1,0,False,False,0,False
slice_traffic,rome_static_far,tr6,exp2,1010123456028,6,1603037743336.0,1603037744586.0,1,bs2,1,82,0,1,0,False,False,0,False
slice_traffic,rome_static_far,tr6,exp2,1010123456024,1020,1603037743068.0,1603037997861.0,1,bs3,1,72,0,1,2,False,False,0,False
slice_traffic,rome_static_far,tr6,exp2,1010123456025,1015,1603037744068.0,1603037997568.0,1,bs3,1,76,0,1,0,False,False,0,False
slice_traffic,rome_static_far,tr6,exp2,1010123456027,1019,1603037743318.0,1603037997861.0,1,bs3,1,73,0,1,2,False,False,0,False
slice_traffic,rome_static_far,tr6,exp2,1010123456030,1019,1603037743068.0,1603037997568.0,1,bs3,1,71,0,1,2,False,False,0,False
slice_traffic,rome_static_far,tr6,exp2,1010123456031,1009,1603037745068.0,1603037997568.0,1,bs3,2,77;79,1,1,0,False,False,0,False
slice_traffic,rome_static_far,tr6,exp2,1010123456032,1017,1603037743568.0,1603037997568.0,1,bs3,1,74,0,1,1,False,False,0,False
slice_traffic,rome_static_far,tr6,exp2,1010123456033,1023,1603037742568.0,1603037998068.0,1,bs3,1,70,0,1,2,False,False,0,False
slice_traffic,rome_static_far,tr6,exp2,1010123456035,1833,1603037743663.0,1603038201663.0,1,bs4,1,77,0,1,2,False,False,0,False
slice_traffic,rome_static_far,tr6,exp2,1010123456036,1835,1603037743413.0,1603038201985.0,1,bs4,1,76,0,1,0,False,False,0,False
slice_traffic,rome_static_far,tr6,exp2,1010123456037,1835,1603037743413.0,1603038201985.0,1,bs4,1,73,0,1,1,False,False,0,False
slice_traffic,rome_static_far,tr6,exp2,1010123456038,1833,1603037743913.0,1603038201985.0,1,bs4,1,79,0,1,2,False,False,0,False
slice_traffic,rome_static_far,tr6,exp2,1010123456039,1838,1603037742413.0,1603038201663.0,1,bs4,1,71,0,1,0,False,False,0,False
slice_traffic,rome_static_far,tr6,exp2,1010123456040,1834,1603037743163.0,1603038201413.0,1,bs4,1,72,0,1,1,False,False,0,False
slice_traffic,rome_static_far,tr6,exp2,1010123456041,1834,1603037743413.0,1603038201663.0,1,bs4,1,75,0,1,2,False,False,0,False
