dataset_group,scenario,training_id,experiment_id,imsi,time_prev,time_curr,src_rh,dst_rh,src_rnti,dst_rnti,src_slice_id,dst_slice_id,dt_ms,dl_rate_before_mbps,ul_rate_before_mbps,dl_buffer_before_bytes,ul_buffer_before_bytes,dl_cqi_before,ul_sinr_before,handover_confidence,reason
slice_traffic,rome_static_far,tr15,exp3,1010123456026,1603058662861,1603058663036,bs2,bs3,92,135,0,1,175,0.0,0.0,0,0,0.1,0.0,high,clear_consecutive_rh_change
slice_traffic,rome_static_far,tr15,exp3,1010123456026,1603058663036,1603058663111,bs3,bs2,135,92,1,0,75,0.063168,0.1,315,0,9.33333,0.0,high,clear_consecutive_rh_change
slice_traffic,rome_static_far,tr15,exp3,1010123456026,1603058663111,1603058663286,bs2,bs3,92,135,0,1,175,0.0,0.0,0,0,4.0,0.0,high,clear_consecutive_rh_change
slice_traffic,rome_static_far,tr15,exp3,1010123456026,1603058663286,1603058663361,bs3,bs2,135,92,1,0,75,0.0,0.0,1567,0,0.1,0.0,high,clear_consecutive_rh_change
slice_traffic,rome_static_far,tr15,exp3,1010123456026,1603058663361,1603058663536,bs2,bs3,92,135,0,1,175,0.0,0.0,0,0,0.1,0.0,high,clear_consecutive_rh_change
slice_traffic,rome_static_far,tr15,exp3,1010123456026,1603058663536,1603058663611,bs3,bs2,135,92,1,0,75,0.081536,0.0,233,0,5.0,0.0,high,clear_consecutive_rh_change
slice_traffic,rome_static_far,tr15,exp3,1010123456026,1603058663611,1603058663786,bs2,bs3,92,135,0,1,175,0.0,0.0,0,0,9.0,0.0,high,clear_consecutive_rh_change
slice_traffic,rome_static_far,tr15,exp3,1010123456026,1603058663786,1603058663861,bs3,bs2,135,92,1,0,75,0.064064,0.1,0,0,7.0,5.75935,high,clear_consecutive_rh_change
slice_traffic,rome_static_far,tr15,exp3,1010123456026,1603058663861,1603058664035,bs2,bs3,92,135,0,1,174,0.0,0.0,0,0,8.0,0.0,high,clear_consecutive_rh_change
slice_traffic,rome_static_far,tr15,exp3,1010123456026,1603058664035,1603058664111,bs3,bs2,135,92,1,0,76,0.0563213,0.1,315,0,7.0,0.0,high,clear_consecutive_rh_change
slice_traffic,rome_static_far,tr15,exp3,1010123456026,1603058664111,1603058664286,bs2,bs3,92,135,0,1,175,0.0,0.0,0,0,8.0,0.0,high,clear_consecutive_rh_change
slice_traffic,rome_static_far,tr15,exp3,1010123456026,1603058664286,1603058664361,bs3,bs2,135,92,1,0,75,0.043104,0.1,0,0,8.0,0.0,high,clear_consecutive_rh_change
slice_traffic,rome_static_far,tr15,exp3,1010123456026,1603058664361,1603058664535,bs2,bs3,92,135,0,1,174,0.0,0.0,0,0,6.0,0.0,high,clear_consecutive_rh_change
slice_traffic,rome_static_far,tr15,exp3,1010123456026,1603058664535,1603058664611,bs3,bs2,135,92,1,0,76,0.0152289,0.0,222,0,11.0,0.0,high,clear_consecutive_rh_change
slice_traffic,rome_static_far,tr15,exp3,1010123456026,1603058664611,1603058664786,bs2,bs3,92,135,0,1,175,0.0,0.0,0,0,0.1,0.0,high,clear_consecutive_rh_change
slice_traffic,rome_static_far,tr15,exp3,1010123456026,1603058664786,1603058664861,bs3,bs2,135,92,1,0,75,0.012896,0.0,1254,0,0.1,0.0,high,clear_consecutive_rh_change
slice_traffic,rome_static_far,tr15,exp3,1010123456026,1603058664861,1603058665035,bs2,bs3,92,135,0,1,174,0.0,0.0,0,0,4.0,0.0,high,clear_consecutive_rh_change
slice_traffic,rome_static_far,tr15,exp3,1010123456026,1603058665035,1603058665111,bs3,bs2,135,92,1,0,76,0.0,0.0,2819,0,2.0,0.0,high,clear_consecutive_rh_change
slice_traffic,rome_static_far,tr15,exp3,1010123456026,1603058665111,1603058665286,bs2,bs3,92,135,0,1,175,0.0,0.0,0,0,0.1,0.0,high,clear_consecutive_rh_change
slice_traffic,rome_static_far,tr15,exp3,1010123456026,1603058665286,1603058665361,bs3,bs2,135,92,1,0,75,0.0,0.0,4384,0,1.0,0.0,high,clear_consecutive_rh_change
slice_traffic,rome_static_far,tr15,exp3,1010123456026,1603058665361,1603058665536,bs2,bs3,92,135,0,1,175,0.0,0.0,0,0,0.1,0.0,high,clear_consecutive_rh_change
slice_traffic,rome_static_far,tr15,exp3,1010123456026,1603058665536,1603058665611,bs3,bs2,135,92,1,0,75,0.0,0.0,5166,0,1.0,0.0,high,clear_consecutive_rh_change
slice_traffic,rome_static_far,tr15,exp3,1010123456026,1603058665611,1603058665785,bs2,bs3,92,135,0,1,174,0.0,0.0,0,0,0.1,0.0,high,clear_consecutive_rh_change
slice_traffic,rome_static_far,tr15,exp3,1010123456026,1603058665785,1603058665861,bs3,bs2,135,92,1,0,76,0.0467149,0.1,4339,16276,7.0,4.49669,high,clear_consecutive_rh_change
slice_traffic,rome_static_far,tr15,exp3,1010123456026,1603058665861,1603058666035,bs2,bs3,92,135,0,1,174,0.0,0.0,0,0,2.5,0.0,high,clear_consecutive_rh_change
slice_traffic,rome_static_far,tr15,exp3,1010123456026,1603058666035,1603058666111,bs3,bs2,135,92,1,0,76,0.163116,0.1,962,0,5.33333,5.43974,high,clear_consecutive_rh_change
slice_traffic,rome_static_far,tr15,exp3,1010123456026,1603058666111,1603058666285,bs2,bs3,92,135,0,1,174,0.0,0.0,0,0,2.0,0.0,high,clear_consecutive_rh_change
slice_traffic,rome_static_far,tr15,exp3,1010123456026,1603058666285,1603058666361,bs3,bs2,135,92,1,0,76,0.0727711,0.0,158,0,7.0,0.0,high,clear_consecutive_rh_change
slice_traffic,rome_static_far,tr15,exp3,1010123456026,1603058666361,1603058666535,bs2,bs3,92,135,0,1,174,0.0,0.0,0,0,0.1,0.0,high,clear_consecutive_rh_change
slice_traffic,rome_static_far,tr15,exp3,1010123456026,1603058666535,1603058666611,bs3,bs2,135,92,1,0,76,0.021494,0.0,471,0,7.5,0.0,high,clear_consecutive_rh_change
slice_traffic,rome_static_far,tr15,exp3,1010123456026,1603058666611,1603058666785,bs2,bs3,92,135,0,1,174,0.0,0.0,0,0,3.0,0.0,high,clear_consecutive_rh_change
slice_traffic,rome_static_far,tr15,exp3,1010123456026,1603058666785,1603058666861,bs3,bs2,135,92,1,0,76,0.0,0.1,2036,0,0.1,0.0,high,clear_consecutive_rh_change
slice_traffic,rome_static_far,tr15,exp3,1010123456026,1603058666861,1603058667035,bs2,bs3,92,135,0,1,174,0.0,0.0,0,0,0.1,0.0,high,clear_consecutive_rh_change
slice_traffic,rome_static_far,tr15,exp3,1010123456026,1603058667035,1603058667111,bs3,bs2,135,92,1,0,76,0.0,0.0,2819,0,0.1,0.0,high,clear_consecutive_rh_change
slice_traffic,rome_static_far,tr15,exp3,1010123456026,1603058667111,1603058667285,bs2,bs3,92,135,0,1,174,0.0,0.0,0,0,3.0,0.0,high,clear_consecutive_rh_change
slice_traffic,rome_static_far,tr15,exp3,1010123456026,1603058667285,1603058667361,bs3,bs2,135,92,1,0,76,0.0,0.1,3758,0,2.0,9.67344,high,clear_consecutive_rh_change
slice_traffic,rome_static_far,tr15,exp3,1010123456026,1603058667361,1603058667536,bs2,bs3,92,135,0,1,175,0.0,0.0,0,0,0.1,0.0,high,clear_consecutive_rh_change
slice_traffic,rome_static_far,tr15,exp3,1010123456026,1603058667536,1603058667611,bs3,bs2,135,92,1,0,75,0.024128,0.1,4219,0,7.0,6.16783,high,clear_consecutive_rh_change
slice_traffic,rome_static_far,tr15,exp3,1010123456026,1603058667611,1603058667786,bs2,bs3,92,135,0,1,175,0.0,0.0,0,0,3.0,0.0,high,clear_consecutive_rh_change
slice_traffic,rome_static_far,tr15,exp3,1010123456026,1603058667786,1603058667861,bs3,bs2,135,92,1,0,75,0.055776,0.1,3888,0,3.5,5.98885,high,clear_consecutive_rh_change
slice_traffic,rome_static_far,tr15,exp3,1010123456026,1603058667861,1603058668036,bs2,bs3,92,135,0,1,175,0.0,0.0,0,0,13.0,0.0,high,clear_consecutive_rh_change
slice_traffic,rome_static_far,tr15,exp3,1010123456026,1603058668036,1603058668111,bs3,bs2,135,92,1,0,75,0.125856,0.0,1558,0,9.0,0.0,high,clear_consecutive_rh_change
slice_traffic,rome_static_far,tr15,exp3,1010123456026,1603058668111,1603058668286,bs2,bs3,92,135,0,1,175,0.0,0.0,0,0,0.1,0.0,high,clear_consecutive_rh_change
slice_traffic,rome_static_far,tr15,exp3,1010123456026,1603058668286,1603058668361,bs3,bs2,135,92,1,0,75,0.084384,0.0,628,0,5.66667,0.0,high,clear_consecutive_rh_change
slice_traffic,rome_static_far,tr15,exp3,1010123456026,1603058668361,1603058668536,bs2,bs3,92,135,0,1,175,0.0,0.0,0,0,5.5,0.0,high,clear_consecutive_rh_change
slice_traffic,rome_static_far,tr15,exp3,1010123456026,1603058668536,1603058668611,bs3,bs2,135,92,1,0,75,0.0,0.0,1723,0,0.1,0.0,high,clear_consecutive_rh_change
slice_traffic,rome_static_far,tr15,exp3,1010123456026,1603058668611,1603058668786,bs2,bs3,92,135,0,1,175,0.0,0.0,0,0,5.0,0.0,high,clear_consecutive_rh_change
slice_traffic,rome_static_far,tr15,exp3,1010123456026,1603058668786,1603058668861,bs3,bs2,135,92,1,0,75,0.0,0.1,3132,0,0.1,0.0,high,clear_consecutive_rh_change
slice_traffic,rome_static_far,tr15,exp3,1010123456026,1603058668861,1603058669036,bs2,bs3,92,135,0,1,175,0.0,0.0,0,0,6.0,0.0,high,clear_consecutive_rh_change
slice_traffic,rome_static_far,tr15,exp3,1010123456026,1603058669036,1603058669111,bs3,bs2,135,92,1,0,75,0.0,0.0,4384,0,0.1,0.0,high,clear_consecutive_rh_change
slice_traffic,rome_static_far,tr15,exp3,1010123456026,1603058669111,1603058669286,bs2,bs3,92,135,0,1,175,0.0,0.0,0,0,15.0,0.0,high,clear_consecutive_rh_change
slice_traffic,rome_static_far,tr15,exp3,1010123456026,1603058669286,1603058669361,bs3,bs2,135,92,1,0,75,0.0,0.0,6575,0,0.1,0.0,high,clear_consecutive_rh_change
slice_traffic,rome_static_far,tr15,exp3,1010123456026,1603058669361,1603058669536,bs2,bs3,92,135,0,1,175,0.0,0.0,0,0,4.5,0.0,high,clear_consecutive_rh_change
slice_traffic,rome_static_far,tr15,exp3,1010123456026,1603058669536,1603058669611,bs3,bs2,135,92,1,0,75,0.020608,0.1,7550,0,2.5,0.0,high,clear_consecutive_rh_change
slice_traffic,rome_static_far,tr15,exp3,1010123456026,1603058669611,1603058669786,bs2,bs3,92,135,0,1,175,0.0,0.0,0,0,0.1,0.0,high,clear_consecutive_rh_change
slice_traffic,rome_static_far,tr15,exp3,1010123456026,1603058669786,1603058669861,bs3,bs2,135,92,1,0,75,0.283296,0.0,0,0,10.0,0.0,high,clear_consecutive_rh_change
slice_traffic,rome_static_far,tr15,exp3,1010123456026,1603058669861,1603058670036,bs2,bs3,92,135,0,1,175,0.0,0.0,0,0,2.0,0.0,high,clear_consecutive_rh_change
slice_traffic,rome_static_far,tr15,exp3,1010123456026,1603058670036,1603058670111,bs3,bs2,135,92,1,0,75,0.015872,0.1,186,0,4.5,5.61275,high,clear_consecutive_rh_change
slice_traffic,rome_static_far,tr15,exp3,1010123456026,1603058670111,1603058670285,bs2,bs3,92,135,0,1,174,0.0,0.0,0,0,7.0,0.0,high,clear_consecutive_rh_change
slice_traffic,rome_static_far,tr15,exp3,1010123456026,1603058670285,1603058670361,bs3,bs2,135,92,1,0,76,0.0587952,0.0,158,0,8.33333,0.0,high,clear_consecutive_rh_change
slice_traffic,rome_static_far,tr15,exp3,1010123456026,1603058670361,1603058670535,bs2,bs3,92,135,0,1,174,0.0,0.0,0,0,3.0,0.0,high,clear_consecutive_rh_change
slice_traffic,rome_static_far,tr15,exp3,1010123456026,1603058670535,1603058670611,bs3,bs2,135,92,1,0,76,0.0443373,0.0,0,0,7.33333,0.0,high,clear_consecutive_rh_change
slice_traffic,rome_static_far,tr15,exp3,1010123456026,1603058670611,1603058670785,bs2,bs3,92,135,0,1,174,0.0,0.0,0,0,3.0,0.0,high,clear_consecutive_rh_change
slice_traffic,rome_static_far,tr15,exp3,1010123456026,1603058670785,1603058670861,bs3,bs2,135,92,1,0,76,0.00533333,0.1,628,0,0.5,0.0,high,clear_consecutive_rh_change
slice_traffic,rome_static_far,tr15,exp3,1010123456026,1603058670861,1603058671035,bs2,bs3,92,135,0,1,174,0.0,0.0,0,0,8.33333,0.0,high,clear_consecutive_rh_change
slice_traffic,rome_static_far,tr15,exp3,1010123456026,1603058671035,1603058671111,bs3,bs2,135,92,1,0,76,0.0,0.0,1880,0,0.1,0.0,high,clear_consecutive_rh_change
slice_traffic,rome_static_far,tr15,exp3,1010123456026,1603058671111,1603058671285,bs2,bs3,92,135,0,1,174,0.0,0.0,0,0,15.0,0.0,high,clear_consecutive_rh_change
slice_traffic,rome_static_far,tr15,exp3,1010123456026,1603058671285,1603058671361,bs3,bs2,135,92,1,0,76,0.0,0.0,3288,0,2.0,0.0,high,clear_consecutive_rh_change
slice_traffic,rome_static_far,tr15,exp3,1010123456026,1603058671361,1603058671535,bs2,bs3,92,135,0,1,174,0.0,0.0,0,0,0.1,0.0,high,clear_consecutive_rh_change
slice_traffic,rome_static_far,tr15,exp3,1010123456026,1603058671535,1603058671611,bs3,bs2,135,92,1,0,76,0.0511807,0.1,2566,0,6.0,4.24705,high,clear_consecutive_rh_change
slice_traffic,rome_static_far,tr15,exp3,1010123456026,1603058671611,1603058671785,bs2,bs3,92,135,0,1,174,0.0,0.0,0,0,9.75,0.0,high,clear_consecutive_rh_change
slice_traffic,rome_static_far,tr15,exp3,1010123456026,1603058671785,1603058671861,bs3,bs2,135,92,1,0,76,0.128675,0.1,581,0,6.25,3.40947,high,clear_consecutive_rh_change
slice_traffic,rome_static_far,tr15,exp3,1010123456026,1603058671861,1603058672035,bs2,bs3,92,135,0,1,174,0.0,0.0,0,0,11.0,0.0,high,clear_consecutive_rh_change
slice_traffic,rome_static_far,tr15,exp3,1010123456026,1603058672035,1603058672111,bs3,bs2,135,92,1,0,76,0.0536546,0.0,158,0,7.0,0.0,high,clear_consecutive_rh_change
slice_traffic,rome_static_far,tr15,exp3,1010123456026,1603058672111,1603058672285,bs2,bs3,92,135,0,1,174,0.0,0.0,0,0,9.5,0.0,high,clear_consecutive_rh_change
slice_traffic,rome_static_far,tr15,exp3,1010123456026,1603058672285,1603058672361,bs3,bs2,135,92,1,0,76,0.00976707,0.0,854,0,2.0,0.0,high,clear_consecutive_rh_change
slice_traffic,rome_static_far,tr15,exp3,1010123456026,1603058672361,1603058672535,bs2,bs3,92,135,0,1,174,0.0,0.0,0,0,0.1,0.0,high,clear_consecutive_rh_change
slice_traffic,rome_static_far,tr15,exp3,1010123456026,1603058672535,1603058672611,bs3,bs2,135,92,1,0,76,0.0500562,0.0,0,0,13.0,0.0,high,clear_consecutive_rh_change
slice_traffic,rome_static_far,tr15,exp3,1010123456026,1603058672611,1603058672785,bs2,bs3,92,135,0,1,174,0.0,0.0,0,0,6.0,0.0,high,clear_consecutive_rh_change
slice_traffic,rome_static_far,tr15,exp3,1010123456026,1603058672785,1603058672861,bs3,bs2,135,92,1,0,76,0.0281446,0.1,0,0,4.0,3.18441,high,clear_consecutive_rh_change
slice_traffic,rome_static_far,tr15,exp3,1010123456026,1603058672861,1603058673035,bs2,bs3,92,135,0,1,174,0.0,0.0,0,0,2.5,0.0,high,clear_consecutive_rh_change
slice_traffic,rome_static_far,tr15,exp3,1010123456026,1603058673035,1603058673111,bs3,bs2,135,92,1,0,76,0.0113414,0.0,0,0,7.0,0.0,high,clear_consecutive_rh_change
slice_traffic,rome_static_far,tr15,exp3,1010123456026,1603058673111,1603058673285,bs2,bs3,92,135,0,1,174,0.0,0.0,0,0,6.0,0.0,high,clear_consecutive_rh_change
slice_traffic,rome_static_far,tr15,exp3,1010123456026,1603058673285,1603058673361,bs3,bs2,135,92,1,0,76,0.0113735,0.0,158,0,3.5,0.0,high,clear_consecutive_rh_change
slice_traffic,rome_static_far,tr15,exp3,1010123456026,1603058673361,1603058673535,bs2,bs3,92,135,0,1,174,0.0,0.0,0,0,3.0,0.0,high,clear_consecutive_rh_change
slice_traffic,rome_static_far,tr15,exp3,1010123456026,1603058673535,1603058673611,bs3,bs2,135,92,1,0,76,0.0440482,0.0,149,0,6.0,0.0,high,clear_consecutive_rh_change
slice_traffic,rome_static_far,tr15,exp3,1010123456026,1603058673611,1603058673785,bs2,bs3,92,135,0,1,174,0.0,0.0,0,0,6.75,0.0,high,clear_consecutive_rh_change
slice_traffic,rome_static_far,tr15,exp3,1010123456026,1603058673785,1603058673861,bs3,bs2,135,92,1,0,76,0.0474859,0.1,0,0,15.0,3.14631,high,clear_consecutive_rh_change
slice_traffic,rome_static_far,tr15,exp3,1010123456026,1603058673861,1603058674035,bs2,bs3,92,135,0,1,174,0.0,0.0,0,0,4.66667,0.0,high,clear_consecutive_rh_change
slice_traffic,rome_static_far,tr15,exp3,1010123456026,1603058674035,1603058674112,bs3,bs2,135,92,1,0,77,0.0297189,0.0,0,0,7.0,0.0,high,clear_consecutive_rh_change
slice_traffic,rome_static_far,tr15,exp3,1010123456026,1603058674112,1603058674286,bs2,bs3,92,135,0,1,174,0.0,0.0,0,0,9.0,0.0,high,clear_consecutive_rh_change
slice_traffic,rome_static_far,tr15,exp3,1010123456026,1603058674286,1603058674361,bs3,bs2,135,92,1,0,75,0.06624,0.1,0,0,9.0,4.94479,high,clear_consecutive_rh_change
slice_traffic,rome_static_far,tr15,exp3,1010123456026,1603058674361,1603058674536,bs2,bs3,92,135,0,1,175,0.0,0.0,0,0,6.0,0.0,high,clear_consecutive_rh_change
slice_traffic,rome_static_far,tr15,exp3,1010123456026,1603058674536,1603058674611,bs3,bs2,135,92,1,0,75,0.009792,0.0,185,0,1.0,0.0,high,clear_consecutive_rh_change
slice_traffic,rome_static_far,tr15,exp3,1010123456026,1603058674611,1603058674786,bs2,bs3,92,135,0,1,175,0.0,0.0,0,0,8.66667,0.0,high,clear_consecutive_rh_change
slice_traffic,rome_static_far,tr15,exp3,1010123456026,1603058674786,1603058674861,bs3,bs2,135,92,1,0,75,0.01216,0.1,45,0,7.0,5.39664,high,clear_consecutive_rh_change
slice_traffic,rome_static_far,tr15,exp3,1010123456026,1603058674861,1603058675036,bs2,bs3,92,135,0,1,175,0.0,0.0,0,0,11.5,0.0,high,clear_consecutive_rh_change
slice_traffic,rome_static_far,tr15,exp3,1010123456026,1603058675036,1603058675111,bs3,bs2,135,92,1,0,75,0.062976,0.0,0,0,7.0,0.0,high,clear_consecutive_rh_change
slice_traffic,rome_static_far,tr15,exp3,1010123456026,1603058675111,1603058675286,bs2,bs3,92,135,0,1,175,0.0,0.0,0,0,2.5,0.0,high,clear_consecutive_rh_change
slice_traffic,rome_static_far,tr15,exp3,1010123456026,1603058675286,1603058675361,bs3,bs2,135,92,1,0,75,0.03712,0.1,0,0,7.0,0.0,high,clear_consecutive_rh_change
slice_traffic,rome_static_far,tr15,exp3,1010123456026,1603058675361,1603058675536,bs2,bs3,92,135,0,1,175,0.0,0.0,0,0,5.5,0.0,high,clear_consecutive_rh_change
slice_traffic,rome_static_far,tr15,exp3,1010123456026,1603058675536,1603058675611,bs3,bs2,135,92,1,0,75,0.003808,0.0,1217,0,1.0,0.0,high,clear_consecutive_rh_change
slice_traffic,rome_static_far,tr15,exp3,1010123456026,1603058675611,1603058675786,bs2,bs3,92,135,0,1,175,0.0,0.0,0,0,0.1,0.0,high,clear_consecutive_rh_change
slice_traffic,rome_static_far,tr15,exp3,1010123456026,1603058675786,1603058675861,bs3,bs2,135,92,1,0,75,0.088416,0.1,30,0,7.0,4.75485,high,clear_consecutive_rh_change
slice_traffic,rome_static_far,tr15,exp3,1010123456026,1603058675861,1603058676036,bs2,bs3,92,135,0,1,175,0.0,0.0,0,0,4.0,0.0,high,clear_consecutive_rh_change
slice_traffic,rome_static_far,tr15,exp3,1010123456026,1603058676036,1603058676111,bs3,bs2,135,92,1,0,75,0.021504,0.0,0,0,9.0,0.0,high,clear_consecutive_rh_change
slice_traffic,rome_static_far,tr15,exp3,1010123456026,1603058676111,1603058676286,bs2,bs3,92,135,0,1,175,0.0,0.0,0,0,0.1,0.0,high,clear_consecutive_rh_change
slice_traffic,rome_static_far,tr15,exp3,1010123456026,1603058676286,1603058676361,bs3,bs2,135,92,1,0,75,0.043904,0.0,158,0,9.5,0.0,high,clear_consecutive_rh_change
slice_traffic,rome_static_far,tr15,exp3,1010123456026,1603058676361,1603058676536,bs2,bs3,92,135,0,1,175,0.0,0.0,0,0,8.0,0.0,high,clear_consecutive_rh_change
slice_traffic,rome_static_far,tr15,exp3,1010123456026,1603058676536,1603058676611,bs3,bs2,135,92,1,0,75,0.037248,0.0,0,0,0.1,0.0,high,clear_consecutive_rh_change
slice_traffic,rome_static_far,tr15,exp3,1010123456026,1603058676611,1603058676785,bs2,bs3,92,135,0,1,174,0.0,0.0,0,0,6.0,0.0,high,clear_consecutive_rh_change
slice_traffic,rome_static_far,tr15,exp3,1010123456026,1603058676785,1603058676861,bs3,bs2,135,92,1,0,76,0.0480321,0.1,37,0,0.1,4.39598,high,clear_consecutive_rh_change
slice_traffic,rome_static_far,tr15,exp3,1010123456026,1603058676861,1603058677035,bs2,bs3,92,135,0,1,174,0.0,0.0,0,0,0.1,0.0,high,clear_consecutive_rh_change
slice_traffic,rome_static_far,tr15,exp3,1010123456026,1603058677035,1603058677111,bs3,bs2,135,92,1,0,76,0.0335743,0.1,315,0,5.0,10.6799,high,clear_consecutive_rh_change
slice_traffic,rome_static_far,tr15,exp3,1010123456026,1603058677111,1603058677285,bs2,bs3,92,135,0,1,174,0.0,0.0,0,0,4.0,0.0,high,clear_consecutive_rh_change
slice_traffic,rome_static_far,tr15,exp3,1010123456026,1603058677285,1603058677361,bs3,bs2,135,92,1,0,76,0.0692691,0.0,121,0,7.25,0.0,high,clear_consecutive_rh_change
slice_traffic,rome_static_far,tr15,exp3,1010123456026,1603058677361,1603058677535,bs2,bs3,92,135,0,1,174,0.0,0.0,0,0,0.1,0.0,high,clear_consecutive_rh_change
slice_traffic,rome_static_far,tr15,exp3,1010123456026,1603058677535,1603058677611,bs3,bs2,135,92,1,0,76,0.0270843,0.0,478,0,4.5,0.0,high,clear_consecutive_rh_change
slice_traffic,rome_static_far,tr15,exp3,1010123456026,1603058677611,1603058677785,bs2,bs3,92,135,0,1,174,0.0,0.0,0,0,0.1,0.0,high,clear_consecutive_rh_change
slice_traffic,rome_static_far,tr15,exp3,1010123456026,1603058677785,1603058677861,bs3,bs2,135,92,1,0,76,0.0358554,0.1,471,0,1.0,8.59168,high,clear_consecutive_rh_change
slice_traffic,rome_static_far,tr15,exp3,1010123456026,1603058677861,1603058678035,bs2,bs3,92,135,0,1,174,0.0,0.0,0,0,3.0,0.0,high,clear_consecutive_rh_change
slice_traffic,rome_static_far,tr15,exp3,1010123456026,1603058678035,1603058678111,bs3,bs2,135,92,1,0,76,0.0486426,0.0,95,0,6.66667,0.0,high,clear_consecutive_rh_change
slice_traffic,rome_static_far,tr15,exp3,1010123456026,1603058678111,1603058678285,bs2,bs3,92,135,0,1,174,0.0,0.0,0,0,8.5,0.0,high,clear_consecutive_rh_change
slice_traffic,rome_static_far,tr15,exp3,1010123456026,1603058678285,1603058678361,bs3,bs2,135,92,1,0,76,0.00761446,0.0,1097,0,0.1,0.0,high,clear_consecutive_rh_change
slice_traffic,rome_static_far,tr15,exp3,1010123456026,1603058678361,1603058678535,bs2,bs3,92,135,0,1,174,0.0,0.0,0,0,3.33333,0.0,high,clear_consecutive_rh_change
slice_traffic,rome_static_far,tr15,exp3,1010123456026,1603058678535,1603058678611,bs3,bs2,135,92,1,0,76,0.0130763,0.0,1408,0,4.5,0.0,high,clear_consecutive_rh_change
slice_traffic,rome_static_far,tr15,exp3,1010123456026,1603058678611,1603058678786,bs2,bs3,92,135,0,1,175,0.0,0.0,0,0,9.0,0.0,high,clear_consecutive_rh_change
slice_traffic,rome_static_far,tr15,exp3,1010123456026,1603058678786,1603058678861,bs3,bs2,135,92,1,0,75,0.149792,0.1,471,0,8.2,5.57138,high,clear_consecutive_rh_change
slice_traffic,rome_static_far,tr15,exp3,1010123456026,1603058678861,1603058679035,bs2,bs3,92,135,0,1,174,0.0,0.0,0,0,0.1,0.0,high,clear_consecutive_rh_change
slice_traffic,rome_static_far,tr15,exp3,1010123456026,1603058679035,1603058679111,bs3,bs2,135,92,1,0,76,0.0444016,0.0,126,0,7.0,0.0,high,clear_consecutive_rh_change
slice_traffic,rome_static_far,tr15,exp3,1010123456026,1603058679111,1603058679285,bs2,bs3,92,135,0,1,174,0.0,0.0,0,0,0.1,0.0,high,clear_consecutive_rh_change
slice_traffic,rome_static_far,tr15,exp3,1010123456026,1603058679285,1603058679361,bs3,bs2,135,92,1,0,76,0.020241,0.0,941,0,1.5,0.0,high,clear_consecutive_rh_change
slice_traffic,rome_static_far,tr15,exp3,1010123456026,1603058679361,1603058679535,bs2,bs3,92,135,0,1,174,0.0,0.0,0,0,13.0,0.0,high,clear_consecutive_rh_change
slice_traffic,rome_static_far,tr15,exp3,1010123456026,1603058679535,1603058679611,bs3,bs2,135,92,1,0,76,0.0688193,0.0,0,0,6.0,0.0,high,clear_consecutive_rh_change
slice_traffic,rome_static_far,tr15,exp3,1010123456026,1603058679611,1603058679786,bs2,bs3,92,135,0,1,175,0.0,0.0,0,0,0.1,0.0,high,clear_consecutive_rh_change
slice_traffic,rome_static_far,tr15,exp3,1010123456026,1603058679786,1603058679861,bs3,bs2,135,92,1,0,75,0.042624,0.1,158,0,11.0,4.99329,high,clear_consecutive_rh_change
slice_traffic,rome_static_far,tr15,exp3,1010123456026,1603058679861,1603058680036,bs2,bs3,92,135,0,1,175,0.0,0.0,0,0,1.0,0.0,high,clear_consecutive_rh_change
slice_traffic,rome_static_far,tr15,exp3,1010123456026,1603058680036,1603058680111,bs3,bs2,135,92,1,0,75,0.039552,0.0,542,0,5.6,0.0,high,clear_consecutive_rh_change
slice_traffic,rome_static_far,tr15,exp3,1010123456026,1603058680111,1603058680285,bs2,bs3,92,135,0,1,174,0.0,0.0,0,0,3.0,0.0,high,clear_consecutive_rh_change
slice_traffic,rome_static_far,tr15,exp3,1010123456026,1603058680285,1603058680361,bs3,bs2,135,92,1,0,76,0.0590201,0.0,784,0,3.33333,0.0,high,clear_consecutive_rh_change
slice_traffic,rome_static_far,tr15,exp3,1010123456026,1603058680361,1603058680535,bs2,bs3,92,135,0,1,174,0.0,0.0,0,0,2.0,0.0,high,clear_consecutive_rh_change
slice_traffic,rome_static_far,tr15,exp3,1010123456026,1603058680535,1603058680611,bs3,bs2,135,92,1,0,76,0.0,0.0,1410,0,1.0,0.0,high,clear_consecutive_rh_change
slice_traffic,rome_static_far,tr15,exp3,1010123456026,1603058680611,1603058680786,bs2,bs3,92,135,0,1,175,0.0,0.0,0,0,2.5,0.0,high,clear_consecutive_rh_change
slice_traffic,rome_static_far,tr15,exp3,1010123456026,1603058680786,1603058680861,bs3,bs2,135,92,1,0,75,0.0,0.0,2506,0,0.1,0.0,high,clear_consecutive_rh_change
slice_traffic,rome_static_far,tr15,exp3,1010123456026,1603058680861,1603058681035,bs2,bs3,92,135,0,1,174,0.0,0.0,0,0,7.25,0.0,high,clear_consecutive_rh_change
slice_traffic,rome_static_far,tr15,exp3,1010123456026,1603058681035,1603058681111,bs3,bs2,135,92,1,0,76,0.0,0.0,3914,0,1.0,0.0,high,clear_consecutive_rh_change
slice_traffic,rome_static_far,tr15,exp3,1010123456026,1603058681111,1603058681286,bs2,bs3,92,135,0,1,175,0.0,0.0,0,0,6.0,0.0,high,clear_consecutive_rh_change
